,source,postcode,house_is,property_subtype,rooms_number,area,equipped_kitchen_has,furnished,open_fire,terrace,terrace_area,garden,garden_area,land_surface,swimming_pool_has,region,building_state_agg,facades_number,price
2016,6,1970,HOUSE,HOUSE,3.0,5.153291594497779,True,False,False,True,3.4011973816621555,True,5.521460917862246,5.988961416889864,False,F,to_renovate,3.0,545000.0
2017,6,1040,HOUSE,HOUSE,4.0,5.393627546352362,True,False,False,False,0.0,True,2.4849066497880004,4.499809670330265,False,B,good,3.0,660000.0
2018,6,1390,HOUSE,VILLA,5.0,6.049733455231958,True,False,True,False,0.0,False,0.0,8.600798775271034,True,W,good,4.0,1395000.0
2019,6,9999,HOUSE,HOUSE,3.0,4.897839799950911,True,False,False,True,3.6888794541139363,True,5.91350300563827,6.345636360828596,False,W,to_renovate,3.0,170000.0
2020,6,4540,HOUSE,HOUSE,3.0,5.075173815233827,True,False,False,True,0.0,False,0.0,6.12029741895095,False,W,good,3.0,175000.0
2021,6,2600,HOUSE,HOUSE,6.0,5.560681631015528,False,False,False,False,0.0,False,0.0,4.174387269895637,False,F,to_renovate,3.0,385000.0
2022,6,1150,HOUSE,HOUSE,6.0,6.621405651764134,True,False,False,True,4.736198448394496,False,0.0,8.070906088787819,True,B,good,3.0,5950000.0
2023,6,9999,HOUSE,HOUSE,3.0,4.976733742420574,True,False,False,True,0.0,False,0.0,7.085064293952548,False,F,good,3.0,279500.0
2024,6,9999,HOUSE,HOUSE,5.0,5.703782474656201,True,False,False,True,0.0,True,7.783224016336037,7.980707820869669,True,W,good,3.0,295000.0
2025,6,9600,HOUSE,MANSION,6.0,6.111467339502679,True,False,False,True,0.0,False,0.0,7.138866999945524,False,F,to_renovate,2.0,450000.0
2026,6,5580,HOUSE,HOUSE,3.0,4.941642422609304,True,False,False,True,0.0,False,0.0,7.271008538280992,False,W,to_renovate,3.0,229000.0
2027,6,9999,HOUSE,HOUSE,3.0,4.8283137373023015,True,False,False,True,3.4011973816621555,False,0.0,5.429345628954441,False,W,good,3.0,149000.0
2028,6,9600,HOUSE,HOUSE,3.0,5.5909869805108565,True,False,False,False,0.0,False,0.0,5.886104031450156,False,F,good,3.0,249500.0
2029,6,9999,HOUSE,HOUSE,3.0,5.075173815233827,True,False,False,False,0.0,False,0.0,5.407171771460119,False,F,good,3.0,338500.0
2030,6,1560,HOUSE,HOUSE,4.0,5.0238805208462765,True,False,False,True,3.4011973816621555,True,5.991464547107982,6.642486801367256,False,F,to_renovate,3.0,369000.0
2031,6,1480,HOUSE,MANSION,5.0,5.521460917862246,True,False,False,True,2.302585092994046,True,5.703782474656201,6.309918278226516,False,W,good,2.0,425000.0
2032,6,1082,HOUSE,TOWN_HOUSE,5.0,5.3471075307174685,True,False,True,True,0.0,True,5.327876168789581,5.796057750765372,False,B,good,3.0,495000.0
2033,6,9999,HOUSE,HOUSE,2.0,5.0106352940962555,True,False,False,True,2.995732273553991,False,0.0,6.655440350367647,False,F,good,3.0,495000.0
2034,6,1200,HOUSE,HOUSE,6.0,5.579729825986222,True,False,False,True,2.6390573296152584,True,3.912023005428146,4.90527477843843,False,B,to_renovate,3.0,645000.0
2035,6,1030,HOUSE,HOUSE,6.0,5.945420608606575,True,False,False,True,3.784189633918261,True,4.624972813284271,5.575949103146316,False,B,good,3.0,850000.0
2036,6,4540,HOUSE,HOUSE,2.0,4.382026634673881,True,False,False,True,2.302585092994046,False,0.0,4.787491742782046,False,W,to_renovate,3.0,90000.0
2037,6,9999,HOUSE,EXCEPTIONAL_PROPERTY,5.0,6.018593214496234,True,False,False,True,2.995732273553991,True,5.991464547107982,6.253828811575473,False,F,good,4.0,580000.0
2038,6,9999,HOUSE,HOUSE,3.0,5.043425116919247,True,False,False,False,0.0,True,5.799092654460526,5.799092654460526,False,W,renovated,3.0,245000.0
2039,6,2300,HOUSE,HOUSE,6.0,5.075173815233827,True,False,False,False,0.0,False,0.0,5.075173815233827,False,F,to_renovate,3.0,249000.0
2040,6,9999,HOUSE,HOUSE,4.0,5.332718793265369,False,False,False,False,0.0,False,0.0,6.787844982309579,False,F,to_renovate,3.0,495000.0
2041,6,9999,HOUSE,EXCEPTIONAL_PROPERTY,6.0,5.736572297479192,True,False,False,True,0.0,False,0.0,7.476472381163905,False,F,good,4.0,569000.0
2042,6,1933,HOUSE,VILLA,6.0,5.8289456176102075,True,False,False,True,3.5553480614894135,True,6.214608098422191,6.7226297948554485,False,F,to_renovate,4.0,675000.0
2043,6,1495,HOUSE,VILLA,4.0,5.869296913133774,True,False,False,True,4.0943445622221,True,7.170119543449628,7.501634457883413,False,W,good,4.0,795000.0
2044,6,1200,HOUSE,HOUSE,4.0,5.225746673713202,True,False,False,True,3.4011973816621555,True,5.3471075307174685,5.703782474656201,False,B,good,3.0,715000.0
2045,6,1180,HOUSE,EXCEPTIONAL_PROPERTY,4.0,5.472270673671475,True,False,False,True,3.8066624897703196,True,5.579729825986222,6.016157159698354,False,B,good,4.0,750000.0
2046,6,1090,HOUSE,VILLA,10.0,6.745236349484363,True,False,False,True,3.912023005428146,True,7.600902459542082,7.8351837552667485,True,B,to_renovate,4.0,1650000.0
2047,6,9999,HOUSE,FARMHOUSE,5.0,5.991464547107982,True,False,False,True,4.1588830833596715,True,4.1588830833596715,5.802118375377063,False,W,to_renovate,0.0,125000.0
2048,6,9999,HOUSE,HOUSE,3.0,4.7535901911063645,True,False,False,True,0.0,True,6.100318952020064,6.740519359606223,False,W,to_renovate,3.0,199000.0
2049,6,9999,HOUSE,HOUSE,5.0,5.41610040220442,True,False,False,False,0.0,False,0.0,6.692083742506628,False,F,good,3.0,289000.0
2050,6,1083,HOUSE,HOUSE,4.0,5.081404364984463,True,False,False,True,3.2188758248682006,False,0.0,4.955827057601261,False,B,good,3.0,370000.0
2051,6,1020,HOUSE,HOUSE,3.0,5.298317366548036,True,False,False,False,0.0,True,3.6888794541139363,4.61512051684126,False,B,to_renovate,3.0,389000.0
2052,6,9600,HOUSE,MANSION,4.0,6.309918278226516,False,False,False,True,3.6888794541139363,False,0.0,6.907755278982137,False,F,good,2.0,460000.0
2053,6,1150,HOUSE,HOUSE,3.0,4.941642422609304,True,False,False,True,0.0,True,4.663439094112067,5.5254529391317835,False,B,good,3.0,479000.0
2054,6,1120,HOUSE,HOUSE,4.0,5.19295685089021,True,False,False,True,0.0,True,3.912023005428146,5.1298987149230735,False,B,good,3.0,490000.0
2055,6,1140,HOUSE,HOUSE,5.0,5.720311776607412,True,False,False,True,0.0,False,0.0,6.214608098422191,False,B,good,3.0,850000.0
2056,6,1640,HOUSE,VILLA,5.0,5.768320995793772,True,False,False,True,0.0,False,0.0,7.7406644019172415,False,F,good,4.0,1045000.0
2057,6,9999,HOUSE,EXCEPTIONAL_PROPERTY,12.0,6.684611727667927,True,False,False,True,3.4011973816621555,True,11.225243392518447,11.254633895808874,True,W,good,4.0,1150000.0
2058,6,8000,HOUSE,EXCEPTIONAL_PROPERTY,5.0,5.991464547107982,True,False,True,True,4.605170185988092,True,4.605170185988092,5.811140992976701,False,F,good,4.0,2399000.0
2059,6,8310,HOUSE,HOUSE,3.0,4.700480365792417,True,False,False,False,0.0,False,0.0,5.493061443340548,False,F,to_renovate,3.0,265000.0
2060,6,4550,HOUSE,VILLA,4.0,5.66988092298052,True,False,True,True,4.0943445622221,False,0.0,7.7437032581737535,False,W,good,4.0,474000.0
2061,6,9999,HOUSE,HOUSE,4.0,5.272999558563747,True,False,False,False,0.0,True,6.214608098422191,6.727431724850855,False,W,to_renovate,3.0,199000.0
2062,6,9999,HOUSE,HOUSE,3.0,4.7535901911063645,True,False,False,True,0.0,False,0.0,6.697034247666484,False,F,to_renovate,3.0,294000.0
2063,6,9999,HOUSE,MANSION,4.0,5.393627546352362,True,False,False,True,3.912023005428146,True,5.857933154483459,6.095824562432225,False,W,good,2.0,239000.0
2064,6,5100,HOUSE,HOUSE,3.0,5.0106352940962555,True,False,False,True,1.9459101490553132,True,3.5263605246161616,3.5553480614894135,False,W,good,3.0,327500.0
2065,6,1800,HOUSE,HOUSE,2.0,4.31748811353631,True,False,False,False,0.0,False,0.0,4.941642422609304,False,F,to_renovate,3.0,230000.0
